ID,activity,rdMD_123,rdMD_124,fcfp4_25,rdMD_50,fcfp4_33,rdMD_261,rdMD_1,rdMD_277,fcfp4_927,rdMD_64,rdMD_25,rdMD_309,rdMD_313,rdMD_312,rdMD_61,rdMD_270,rdMD_230,rdMD_45,rdMD_275,rdMD_245
1934410,2.48722,4.27122,115.9612,0,12.13273414,0,-0.174,81.67,0.886,0,29.6288309,9.130657359,0.914,1.3,0.948,0.0,0.694,0.082,20.64001433,0.765,-0.111
46038339,1.525447,1.9567,73.0797,0,12.13273414,0,0.258,57.7,1.221,0,17.98942254,6.366075952,0.683,1.752,1.208,19.93591408,0.758,0.273,9.883888252,1.879,-0.321
877450,1.02792,0.7358,70.2988,0,6.066367068,0,0.013,81.65,0.976,0,0.0,6.394758574,0.667,0.891,1.382,29.52892653,0.878,-0.045,5.106527395,0.99,-0.153
49911406,1.878947,2.95344,91.5047,0,17.69618563,0,-0.073,69.02,1.019,0,23.80912672,7.354197456,0.756,1.199,1.32,4.983978521,0.778,-0.026,10.21669833,1.01,-0.177
53815321,3.502383,3.286,89.239,0,30.33183534,0,0.108,46.32,0.77,0,19.345282,8.476132466,0.548,1.099,1.279,24.71135305,0.955,0.031,4.899909731,1.353,0.047
29692309,1.02792,1.3386,60.4737,0,18.19910121,0,-0.112,46.92,1.005,0,0.0,5.213473481,0.855,1.273,0.8,14.86786677,0.8,0.048,9.883888252,0.642,-0.207
177435260,1.02792,1.18012,80.4633,0,6.420821623,0,0.032,73.74,1.019,0,26.17902562,7.796982555,0.538,0.846,1.472,14.78379798,0.783,-0.025,14.90634686,0.812,-0.193
6180154,2.317003,3.58932,72.4417,0,44.24073161,0,0.072,41.99,0.803,0,5.316788604,6.370099548,0.611,1.053,0.799,4.983978521,1.161,0.025,5.316788604,0.084,-0.002
49953992,1.937759,1.8325,93.2329,0,6.066367068,0,-0.064,74.33,1.023,0,30.35388313,7.954405209,0.809,1.534,0.954,10.30076712,0.704,0.052,15.53348694,1.095,-0.188
24009089,3.669127,4.3678,109.2767,0,24.26546827,0,0.167,58.37,0.957,0,31.20682701,10.45881228,0.607,1.46,1.356,9.883888252,0.717,0.086,9.733939541,0.954,-0.048
Molecule_1249,0.0,4.881,110.968,0,78.86277189,0,0.376,21.7,1.141,0,33.41307428,9.402089541,0.565,1.126,1.117,4.899909731,0.984,-0.095,9.473725908,2.223,-0.133
49295738,1.02792,2.59634,74.9013,1,0.0,1,-0.083,70.75,0.914,1,13.59242839,6.362755736,0.678,0.985,1.104,4.899909731,0.758,0.107,14.42358806,0.826,-0.142
27352131,2.91964,3.4523,68.7327,0,12.13273414,0,-0.055,51.47,0.898,0,5.316788604,6.010011589,0.8,0.897,1.267,0.0,0.413,0.321,14.47080249,0.938,-0.15
2169496,3.120936,2.16852,73.9567,0,18.19910121,0,-0.151,60.45,1.02,0,11.92367057,6.34218795,0.933,1.393,1.362,4.983978521,1.085,-0.057,14.79051451,1.265,-0.195
20173881,2.33028,3.36242,64.942,0,6.066367068,0,-0.25,45.91,0.919,0,0.0,5.29507032,0.997,0.878,0.816,4.983978521,1.053,0.098,4.736862954,0.264,-0.127
49090047,1.02792,2.6767,87.2364,0,12.84164325,1,0.031,62.19,0.961,0,18.40630142,8.731172856,0.605,1.064,0.809,19.99718308,0.513,0.115,10.21669833,0.942,-0.155
31231105,2.008417,5.868,124.863,1,23.73367403,1,-0.086,87.47,0.745,1,5.316788604,10.53714251,0.813,0.986,0.881,9.967957042,0.667,0.135,10.423316,1.684,-0.06
324135709,1.02792,3.0498,98.633,0,0.0,0,-0.062,94.2,0.917,0,12.42658615,8.583514721,0.7,0.854,0.911,19.56096949,0.548,0.004,15.16017895,0.726,-0.117
50347915,2.43353,2.9589,74.933,0,42.09372029,0,0.372,39.94,0.879,0,5.938913948,7.466797604,0.503,1.078,0.775,14.76446326,0.886,-0.252,9.303962602,0.822,0.059
36907186,1.730427,1.84,71.9575,0,0.0,0,-0.06,47.36,1.158,0,14.15746952,6.078272543,0.685,1.66,0.914,14.4509879,0.803,-0.015,14.20387233,0.929,-0.296
43112807,2.580433,3.0159,92.3927,0,13.8474744,0,0.208,62.11,0.913,0,11.44466614,8.860914913,0.607,1.154,0.925,24.79542184,1.179,-0.145,4.899909731,0.92,0.048
1487124,2.580827,2.45698,59.9797,0,6.9237372,0,0.074,52.89,0.678,0,5.316788604,5.920242767,0.53,1.556,1.2,0.0,1.332,0.054,5.316788604,0.075,0.013
1462523,2.307496,3.18742,74.1234,0,24.26546827,0,0.128,51.8,0.85,0,5.733667477,5.821753693,0.747,1.088,0.813,9.967957042,1.093,-0.186,5.733667477,0.85,-0.1
95699471,1.947002,3.36542,119.8329,0,25.12283841,0,-0.079,105.58,0.726,0,18.90921699,9.865171157,0.82,1.134,0.868,30.23668121,0.716,0.125,10.63357721,0.522,-0.187
11957669,3.295722,3.65664,127.022,0,6.9237372,0,0.401,61.28,1.229,0,49.0683579,12.1475922,0.441,1.018,1.237,24.83582381,1.222,0.004,9.799819462,1.166,-0.126
177380774,3.039176,1.21504,94.9135,0,6.066367068,0,-0.19,78.95,1.51,0,46.59226433,9.327750935,0.848,0.871,0.759,14.52191433,1.133,0.426,14.95356129,0.689,-0.577
300635762,2.935137,2.9595,109.999,0,42.46456948,0,0.107,51.24,1.146,0,39.89570513,10.15254076,0.66,1.083,1.113,9.799819462,0.716,0.165,19.11049859,0.745,-0.221
44048515,1.64289,1.5321,73.3824,0,13.8474744,0,-0.009,61.02,0.786,0,32.50164538,6.227900602,0.73,1.282,0.309,15.09727335,0.724,0.048,10.21669833,0.636,-0.003
30457837,3.293057,3.7454,91.4207,0,18.19910121,0,0.054,41.15,0.976,0,13.08951281,8.343472981,0.689,1.149,0.961,14.86786677,0.947,-0.167,9.720841475,0.961,-0.16
46651868,1.531492,2.59032,75.5487,0,12.02241901,0,-0.133,68.25,1.135,0,5.316788604,6.748480883,0.977,0.74,1.453,19.58203674,0.822,0.252,14.13463415,1.353,-0.216
49307933,1.372249,1.66044,52.341,0,5.156663257,0,0.203,61.04,1.041,0,0.0,4.591018883,0.646,1.04,1.117,15.1246203,1.207,-0.229,9.259957891,0.725,-0.137
26398930,2.418869,3.182,99.6649,0,44.17930974,0,-0.012,78.09,0.972,0,5.316788604,8.688458275,0.746,1.347,1.426,14.86786677,0.593,0.303,9.883888252,1.064,-0.157
48754146,1.745169,0.3872,65.723,0,0.0,0,0.148,70.53,0.863,0,0.0,6.248349981,0.594,1.023,1.33,29.34145423,0.999,0.219,4.567099648,0.685,0.086
24958639,1.02792,1.29888,59.4867,0,12.13273414,0,-0.006,66.53,1.027,0,5.316788604,4.868888819,0.803,1.136,0.934,14.76446326,0.793,0.084,9.883888252,0.839,-0.127
36706256,2.30943,3.08052,70.917,0,5.156663257,0,-0.173,61.04,0.845,0,0.0,6.659932984,1.072,1.136,1.074,15.1246203,0.765,0.008,9.259957891,0.55,0.061
36890321,2.276639,1.17554,81.7202,0,11.27975216,0,-0.107,63.05,0.934,0,27.18485678,6.900453984,0.795,1.103,1.303,25.21056817,0.8,-0.006,10.21669833,1.146,-0.011
2866623,1.02792,2.64624,73.3438,1,0.0,1,0.052,68.01,0.82,1,0.0,6.46543157,0.509,1.017,0.744,14.76446326,0.664,-0.003,5.106527395,2.136,-0.026
24055786,2.14273,1.6822,67.1488,0,6.9237372,0,0.328,49.25,0.992,0,25.09922008,6.129642613,0.515,1.481,1.243,9.967957042,1.365,0.124,10.00643713,0.93,-0.044
36500125,2.459891,2.95114,111.63,0,12.13273414,0,-0.001,79.1,1.096,0,32.12298092,9.821733557,0.714,1.04,1.17,14.28458286,0.801,-0.046,24.46078329,0.868,-0.217
15967580,1.02792,2.29664,83.8155,1,6.066367068,1,-0.112,96.59,0.862,1,5.316788604,6.921873778,0.792,1.22,0.993,14.59805822,0.683,-0.014,10.423316,0.63,-0.07
49924914,3.024706,1.76286,71.369,0,18.19910121,0,0.272,68.64,1.221,0,18.49233812,5.874784498,0.481,1.36,1.445,9.551078169,0.94,-0.071,9.467009379,0.763,-0.321
31840778,2.961711,3.32066,70.7202,0,12.13273414,0,-0.046,41.99,0.803,0,5.316788604,6.253509028,0.733,1.278,1.784,4.983978521,0.915,-0.001,0.0,1.426,-0.002
11915833,3.47429,2.5492,85.75,0,0.0,0,0.01,51.91,1.048,0,32.91015871,8.337278358,0.664,1.045,1.509,4.899909731,0.997,-0.101,18.79078658,0.945,-0.193
13159362,2.683415,3.58502,91.827,0,36.39820241,0,0.099,42.43,1.02,0,18.55446368,7.457501743,0.673,1.259,1.125,4.983978521,0.921,-0.04,9.636772685,1.305,-0.153
493944,1.02792,-1.0293,51.196,0,0.0,0,-0.022,61.82,1.534,0,0.0,4.107927643,0.549,1.277,0.998,18.68527746,0.456,0.435,4.567099648,0.0,-0.622
193881,3.281457,5.21064,129.2474,0,12.13273414,0,0.02,72.11,0.828,0,18.82318029,11.62123477,0.639,0.809,0.964,14.86786677,0.722,0.056,10.63357721,0.895,-0.086
50282202,1.559512,1.3651,120.1661,0,0.0,0,-0.044,133.55,1.358,0,47.46536617,11.99640522,0.735,0.782,1.006,14.27317303,1.056,0.237,21.26715442,1.108,-0.502
32176503,1.862784,2.13064,84.1104,0,11.60093989,0,0.001,91.74,1.203,0,12.84346502,7.016294825,0.743,1.075,0.957,24.50301373,0.623,0.149,15.03763008,0.965,-0.303
43212065,3.227191,3.34224,92.725,0,12.08040046,0,0.172,67.94,1.053,0,11.94758171,7.997842069,0.664,0.851,1.111,20.10859882,1.056,0.014,9.423004668,1.102,-0.07
33340599,1.02792,1.96694,70.2942,0,30.33183534,0,0.065,46.92,0.836,0,0.0,5.91634172,0.645,1.115,1.794,15.09727335,0.816,-0.059,5.316788604,0.808,0.017
48832018,1.02792,1.2844,70.0188,0,12.13273414,0,0.1,40.54,0.537,0,19.69639478,6.397364481,0.576,1.486,0.852,4.899909731,0.77,0.093,10.00643713,1.795,0.005
43211903,1.895975,2.34204,89.0097,0,0.0,0,0.053,53.94,1.246,0,17.98942254,7.820384047,0.765,0.971,0.893,20.26872417,1.039,0.073,10.21669833,0.815,-0.299
42966292,3.224234,3.27712,88.2812,0,6.066367068,0,-0.05,68.29,0.859,0,12.42658615,7.591891104,0.74,1.171,1.192,4.983978521,0.731,0.049,10.05365156,0.825,-0.115
44508995,2.855174,1.3687,82.3808,0,24.26546827,0,0.092,40.62,1.564,0,39.48246679,8.791315501,0.564,0.719,0.883,9.205125722,1.058,0.401,4.899909731,1.331,-0.715
5849808,1.02792,1.74322,51.4303,1,17.28939739,1,0.095,76.22,0.764,1,0.0,4.312599936,0.584,0.973,0.921,10.14064178,0.687,0.155,9.629622332,1.917,0.028
49352627,1.737654,1.7128,95.903,0,0.0,0,-0.002,47.1,1.334,0,52.86096682,9.438181113,0.513,0.875,1.919,19.59963892,0.616,0.235,19.59963892,0.959,-0.341
197589,2.270546,3.0758,121.4104,0,30.33183534,0,0.264,88.24,1.077,0,38.45744951,11.16927801,0.464,0.99,1.255,24.75175502,0.733,0.154,10.63357721,0.776,-0.203
6795908,3.188084,4.07874,96.1286,0,23.73367403,0,-0.073,68.01,0.719,0,5.733667477,8.337528712,0.782,1.095,1.338,10.30076712,0.957,0.005,11.05045608,0.902,-0.001
49954298,2.336153,1.5162,91.8577,0,26.68911765,0,0.018,78.95,1.076,1,32.84803315,9.448313693,0.565,1.059,1.144,15.11660807,0.593,0.232,14.95356129,1.239,-0.225
Z29433525,2.445192,4.6566,94.0922,0,46.6713998,0,-0.082,64.11,0.82,0,5.316788604,8.531510062,0.904,1.491,1.467,9.967957042,0.847,-0.073,4.736862954,0.611,-0.024
3646454,2.788388,3.3357,106.1745,0,12.13273414,0,0.019,79.37,1.162,0,18.40630142,11.05783183,0.743,1.442,1.152,9.289194512,0.862,0.34,5.316788604,0.895,-0.382
73007921,1.96708,1.9465,75.8407,0,12.15204021,0,-0.153,58.64,0.983,0,23.87125228,6.642063653,0.839,1.06,0.827,0.0,0.795,0.033,14.95356129,0.879,-0.175
50427820,2.752265,4.0012,101.7333,0,25.12283841,0,-0.042,64.85,1.148,0,12.86265115,10.30061927,0.739,0.834,0.884,4.400694606,0.712,-0.026,9.13755756,1.331,-0.374
82730349,3.102548,3.2661,85.806,0,18.19910121,0,0.05,45.51,1.039,0,21.32939262,6.91957837,0.773,1.066,1.152,9.780484743,0.864,-0.188,14.21058886,1.278,-0.136
44106917,3.004768,2.0231,93.9378,0,31.18920547,0,0.078,57.69,1.349,0,25.38712282,10.45312552,0.552,1.076,1.297,9.205125722,0.993,0.355,4.899909731,1.082,-0.57
25610913,2.122216,4.2109,85.741,0,0.0,0,-0.185,48.65,0.899,0,7.109797541,7.563864779,0.819,1.016,0.722,14.59805822,0.572,0.172,9.473725908,1.268,-0.133
4017382,3.036853,4.2961,99.1007,0,36.39820241,0,-0.123,43.63,1.057,0,20.76435149,8.356607801,1.02,1.264,0.962,5.316788604,1.056,-0.151,19.20766545,0.916,-0.158
49383511,1.155093,3.3867,94.5894,0,0.0,0,-0.253,97.62,0.96,0,5.425791397,8.234099039,1.081,1.448,1.394,30.1582117,0.521,0.226,0.0,1.081,-0.124
30550521,2.994859,3.27902,104.329,0,41.9616539,0,0.08,32.78,1.121,0,26.74406676,9.252206474,0.65,0.952,1.313,9.799819462,0.764,0.019,9.636772685,1.129,-0.168
171974271,2.441376,2.6625,118.1226,0,20.7712116,0,0.015,73.24,0.969,0,33.28882316,11.82780462,0.552,1.238,0.769,9.799819462,0.929,-0.078,24.74973721,0.989,-0.143
49682290,2.21045,2.71738,72.5437,0,6.066367068,0,-0.237,50.7,1.15,0,5.316788604,6.026715333,1.051,0.899,1.358,14.95193556,0.841,0.261,5.316788604,1.093,-0.256
16692987,2.280808,3.40572,86.2452,0,0.0,0,-0.308,73.59,1.079,0,19.53638369,7.010398646,1.04,1.687,0.947,4.983978521,0.921,-0.051,19.20766545,0.989,-0.228
49330926,1.02792,1.3764,58.858,0,11.22303033,0,0.335,69.63,1.161,0,0.0,5.113909595,0.686,1.095,0.72,24.67569847,0.994,-0.042,9.090194585,0.728,-0.209
32007466,2.756963,2.30044,80.0207,0,12.48718869,0,-0.051,59.81,0.887,0,0.0,7.395737729,0.748,0.8,1.025,20.08125187,0.902,-0.047,5.316788604,0.849,-0.032
36703704,1.757069,2.59202,74.9437,0,13.8474744,0,-0.103,46.92,0.965,0,0.0,6.552174214,0.75,0.715,0.946,14.86786677,0.786,-0.015,9.883888252,1.83,-0.171
MCULE-6903077184,2.656148,3.144,76.8495,0,0.0,0,0.153,29.54,1.013,0,26.24115118,7.216973928,0.553,0.891,0.854,4.899909731,1.078,-0.189,9.636772685,1.367,-0.143
36582188,2.633059,3.14892,89.23,0,53.6875998,0,0.206,59.23,0.819,0,7.047671983,7.872970362,0.535,0.936,1.155,15.04055151,0.658,0.235,9.423004668,1.168,0.045
2276452,1.155397,2.2325,75.912,0,32.0465756,0,0.22,53.88,0.458,0,0.0,7.070741619,0.417,0.979,1.524,0.0,0.87,-0.204,10.41450605,0.514,0.37
43294977,1.02792,-1.8249,154.2596,0,0.0,0,0.031,217.3,0.985,0,26.30327674,15.81553645,0.632,1.027,0.901,4.899909731,1.043,-0.161,69.06677922,1.099,-0.17
24121594,2.066967,2.2886,72.7517,0,24.61992283,0,0.044,46.92,0.789,0,0.0,6.694441091,0.733,0.694,1.09,15.09727335,0.853,-0.059,5.316788604,1.219,0.038
383970,2.771756,2.61822,94.8248,0,17.69618563,0,-0.015,89.19,1.239,0,13.08951281,9.784966047,0.757,1.193,1.168,19.48655813,1.269,0.292,4.417150937,0.597,-0.453
6630813,3.179797,3.00144,110.0017,0,41.10867193,0,0.019,63.05,0.814,0,19.63426922,9.944777758,0.721,1.493,1.185,25.21056817,0.823,0.0,5.316788604,0.819,0.088
41560058,1.397784,0.91438,56.4058,0,6.9237372,0,0.415,60.15,1.002,0,17.98942254,5.008190367,0.309,1.584,1.062,4.983978521,1.062,-0.068,10.00643713,1.123,-0.198
3119971,2.387852,4.0318,79.232,0,18.19910121,0,0.244,47.9,0.935,0,0.0,6.994511775,0.807,1.067,0.673,14.95193556,0.927,0.056,4.736862954,1.414,-0.036
306440,1.02792,1.58782,61.9515,0,13.8474744,0,0.071,60.15,0.927,0,0.0,5.706852518,0.5,1.099,1.617,19.58203674,0.726,0.177,0.0,1.357,-0.082
214735,1.395309,2.60652,77.4924,0,12.84164325,0,-0.118,49.84,1.086,0,18.40630142,7.639227672,0.96,1.051,1.104,15.28474565,1.018,0.063,10.63357721,0.76,-0.216
28183660,2.396649,2.828,103.9828,0,18.19910121,0,-0.1,105.51,1.06,0,25.68693004,8.382650087,0.955,1.014,1.109,9.967957042,0.84,0.19,25.67792382,1.127,-0.214
222758924,2.727588,2.4315,76.076,0,25.92787486,0,0.209,59.98,1.052,0,7.047671983,7.104752902,0.633,1.206,1.316,24.82103625,1.139,-0.119,9.090194585,0.564,-0.032
177464307,1.955952,2.1177,95.8567,0,24.56758915,0,0.006,80.37,0.951,0,13.08951281,9.307107856,0.654,1.751,1.07,19.94046124,0.728,0.132,19.30689292,1.386,-0.074
49961912,3.203706,3.94446,91.2035,0,0.0,0,0.137,67.89,0.717,1,6.544756406,9.694714964,0.457,0.875,1.064,4.899909731,0.919,0.112,4.899909731,1.528,0.001
45769340,2.497681,2.576,82.6848,0,30.33183534,0,-0.077,82.45,0.748,0,0.0,6.781725861,0.851,1.347,1.156,10.30076712,0.775,-0.038,15.52984339,0.947,-0.058
1284117,1.705881,3.4208,78.274,0,18.19910121,0,-0.104,57.38,0.954,0,14.21959508,6.428924232,0.997,1.006,1.146,10.19736362,0.883,0.064,13.89087684,0.805,-0.106
45646848,2.430659,2.02764,77.4807,0,5.156663257,0,-0.127,75.44,0.881,0,12.36446059,6.613521347,0.775,0.749,1.305,10.05657299,0.888,-0.119,14.73979327,0.925,-0.07
233697,1.782415,1.95462,76.053,0,0.0,0,0.374,54.8,1.267,0,13.08951281,7.068581983,0.506,1.435,1.408,24.83582381,1.223,-0.31,0.0,1.267,-0.333
35693197,1.966859,2.347,90.5002,0,0.0,0,0.074,52.65,1.047,0,38.04057063,8.648846936,0.597,1.227,1.541,9.799819462,0.715,0.075,15.11660807,0.827,-0.186
43248547,1.734536,4.0377,87.9653,1,48.8853911,1,0.258,40.54,0.774,1,13.08951281,7.878685106,0.493,0.967,0.898,4.899909731,0.459,0.201,5.106527395,0.954,-0.059
222764757,1.58835,1.3606,77.5102,0,20.26829602,0,0.084,85.59,1.141,0,0.0,7.195715622,0.639,1.356,1.416,30.04920891,0.771,0.127,9.883888252,0.639,-0.237
53819787,2.431087,1.167,67.296,0,5.156663257,0,0.073,70.15,0.835,0,7.109797541,6.361586846,0.581,0.881,1.048,14.937148,0.896,-0.111,9.259957891,1.152,0.011
32278040,2.177972,4.7774,123.7587,0,74.71713862,0,0.311,87.13,0.625,0,0.0,11.52924411,0.475,0.661,0.978,25.52404354,0.608,0.296,0.0,0.915,0.221
33324451,1.701404,1.1922,68.8282,0,6.420821623,0,0.008,72.7,1.017,0,6.544756406,6.430055295,0.744,1.503,0.798,25.06523039,0.809,0.047,5.316788604,1.502,-0.148
49080339,2.934253,1.7976,87.7872,0,6.066367068,0,-0.077,67.35,0.979,0,25.60213566,7.675596762,0.806,0.982,0.991,15.51415222,0.772,0.021,14.95356129,1.194,-0.113
313520210,2.206599,2.2953,108.0847,0,18.19910121,0,0.079,85.27,1.08,0,26.30327674,10.19755072,0.661,1.253,1.217,24.64835152,1.043,-0.125,14.45770443,1.296,-0.188
31612429,3.53761,3.92752,106.3127,0,41.9616539,0,0.005,55.63,0.957,0,0.0,8.960563925,0.944,1.116,0.97,25.06523039,1.037,-0.067,5.316788604,1.249,-0.002
50335071,3.508117,3.86322,95.0927,0,24.6035282,0,0.159,55.63,0.931,0,18.11731419,9.644511175,0.707,0.862,0.997,19.74844179,0.602,-0.066,9.883888252,0.585,0.053
49965014,1.54653,1.0869,71.4578,0,6.9237372,0,0.425,67.07,0.847,0,17.98942254,6.637455153,0.387,1.503,1.18,19.74844179,0.62,-0.069,10.00643713,1.445,-0.057
50614392,1.644537,1.8492,93.274,0,6.066367068,0,-0.011,50.6,1.052,0,38.1887329,8.403705774,0.642,0.969,1.358,14.68039447,0.847,-0.173,9.636772685,0.609,-0.186
13329162,2.947692,2.0706,78.1558,0,29.26824685,0,-0.057,40.62,1.43,0,33.22669761,8.351353302,0.728,1.256,1.258,9.205125722,0.886,0.358,4.899909731,1.231,-0.64
32103356,2.382883,2.5836,84.3116,0,0.0,0,-0.131,86.88,0.703,0,16.38643081,8.107968972,0.866,1.038,1.012,10.19736362,1.047,0.148,10.63357721,0.636,0.056
33303639,2.821993,2.54558,91.461,0,12.13273414,0,0.067,81.55,1.108,0,7.109797541,7.686123228,0.77,1.084,1.276,24.31554143,0.952,-0.059,4.736862954,1.108,-0.19
222758283,3.333077,2.61914,97.3452,0,24.26546827,0,-0.204,84.5,1.268,0,18.97134255,9.313732374,0.951,1.724,1.083,4.722094864,1.072,0.289,10.05365156,1.393,-0.504
Molecule_720,0.0,2.15492,71.7374,0,0.0,0,0.004,65.21,0.802,0,7.109797541,6.305604169,0.661,1.286,1.054,4.983978521,1.359,-0.012,10.47053043,0.614,-0.011
37817860,1.619928,2.6452,68.7867,0,0.0,0,0.057,42.74,1.017,0,5.316788604,5.734876343,0.809,0.621,1.21,14.76446326,1.36,-0.372,5.316788604,0.476,-0.037
49320295,2.247907,2.71464,68.1317,0,0.0,0,-0.099,45.23,1.109,0,12.36446059,6.051554143,0.748,1.507,1.522,9.883888252,0.504,0.488,4.899909731,0.121,-0.234
50555818,2.504751,2.6042,95.2107,0,12.13273414,0,0.212,53.92,1.136,0,19.63426922,8.616034885,0.564,1.577,1.218,19.43496642,0.622,0.203,9.883888252,0.932,-0.22
36906076,1.02792,0.3977,55.3132,0,0.0,0,-0.093,49.41,0.912,0,19.63426922,4.981766843,0.795,1.076,1.3,10.21669833,0.776,0.011,10.21669833,1.948,-0.152
46036273,2.278978,3.0258,96.2068,0,47.14616033,0,0.172,68.76,0.623,0,0.0,8.236801177,0.684,0.709,0.914,24.77435458,0.664,-0.079,5.106527395,0.659,0.222
313548577,1.847548,2.90752,68.7292,0,17.66730696,0,-0.115,34.03,0.896,0,6.544756406,6.053669162,0.772,1.183,1.173,9.883888252,0.616,0.042,9.883888252,6.506,-0.098
45924989,2.759221,4.0374,129.8644,0,46.26177924,0,0.047,70.13,0.83,0,19.63426922,12.26099251,0.677,1.235,1.317,19.7677765,0.663,0.239,15.20067686,1.016,-0.066
180601629,2.69125,3.4288,79.2459,0,18.19910121,0,-0.217,54.12,0.921,0,12.42658615,6.292564324,1.058,1.602,1.023,4.983978521,0.734,0.009,15.03763008,1.158,-0.132
177499958,3.025721,3.24782,74.521,0,12.13273414,0,0.048,44.24,1.138,0,7.109797541,6.24187796,0.765,1.151,1.316,9.967957042,0.987,0.112,9.473725908,1.295,-0.23
76745984,2.900126,4.2598,138.935,0,23.78185877,0,-0.019,73.06,1.09,0,40.96366184,12.90925069,0.762,1.035,1.095,4.899909731,0.963,-0.047,28.5842245,0.938,-0.191
901943,2.484587,3.074,128.5219,0,25.98020854,0,-0.08,124.68,1.185,0,13.08951281,13.29226478,0.765,1.24,0.947,20.2555818,0.983,0.555,10.63357721,0.957,-0.415
415550,3.775182,3.01182,81.3377,0,19.00413766,0,-0.187,73.07,1.049,0,25.57822452,7.149202304,1.024,1.697,0.899,15.1246203,0.886,0.044,14.57674649,1.047,-0.114
177391578,2.030191,2.47782,71.861,0,0.0,0,-0.389,53.47,1.219,0,21.32939262,5.78277949,1.186,1.249,0.761,9.967957042,0.752,0.102,14.21058886,1.693,-0.309
25618066,2.484481,3.76582,84.4772,0,12.13273414,0,-0.169,54.88,0.842,0,5.316788604,7.341274013,0.976,1.211,0.927,9.967957042,0.912,-0.028,0.0,0.727,-0.016
44566730,1.782852,1.1506,59.442,0,12.08040046,0,0.502,69.63,0.551,0,0.0,6.095066834,0.352,0.767,1.07,25.36391819,1.056,-0.048,4.523094937,1.07,0.367
43311512,3.239851,2.0785,76.132,0,27.69182885,0,0.247,46.84,0.592,0,26.39295398,7.263220901,0.617,0.967,0.84,25.10716467,0.778,0.066,4.899909731,1.484,0.212
252308493,1.02792,3.6281,96.5165,0,22.88069205,0,-0.043,76.8,0.821,0,6.544756406,9.150411022,0.706,0.875,0.875,29.86173661,0.648,0.209,4.899909731,0.969,-0.066
24874030,2.667448,4.321,115.335,0,36.39820241,0,0.191,28.6,1.288,0,34.29465432,9.631966597,0.692,1.277,0.993,14.78379798,0.794,-0.072,9.636772685,1.011,-0.207
316273071,2.243927,4.0597,114.887,0,17.66730696,0,-0.092,98.38,0.885,0,5.316788604,10.38582516,0.772,0.818,0.914,14.34758439,0.724,0.094,15.16017895,0.956,-0.112
30121535,2.638016,4.8152,134.7125,0,37.25557254,0,0.099,79.37,1.006,0,24.15915502,14.03370945,0.622,0.902,0.739,9.883888252,1.202,0.028,5.316788604,0.987,-0.231
193781,2.302227,4.51102,124.881,0,0.0,0,-0.038,60.37,1.136,0,33.35094872,11.14357761,0.906,0.94,1.081,19.85184529,0.899,-0.044,9.473725908,0.685,-0.201
49301499,1.492886,2.3112,65.8177,0,17.66730696,0,-0.088,54.88,0.91,0,5.316788604,5.42573984,0.954,1.468,1.323,9.967957042,0.777,0.192,5.316788604,1.442,-0.126
48745068,2.741716,2.02718,70.163,0,0.0,0,0.339,52.81,1.15,0,18.49233812,5.761770552,0.475,1.958,1.365,9.967957042,0.797,0.045,4.899909731,0.976,-0.256
324043470,2.715513,3.841,130.3181,0,24.11953552,0,-0.012,106.24,0.841,0,18.82318029,11.19697255,0.67,0.85,0.922,19.664373,0.817,-0.066,19.93753981,0.79,-0.079
31881571,1.502577,2.0059,64.8967,0,6.9237372,0,-0.007,59.81,0.978,0,5.316788604,5.552619986,0.766,0.875,1.055,14.76446326,0.947,-0.13,5.316788604,0.908,-0.108
259916693,2.485054,3.581,87.77,0,31.39519901,0,0.041,90.63,0.733,0,5.316788604,7.905631462,0.683,1.186,1.089,9.967957042,0.673,0.174,15.63056902,0.913,0.029
31405077,2.712479,2.67864,76.9584,0,30.33183534,0,0.542,56.73,1.086,0,5.733667477,6.279964864,0.305,1.49,1.04,14.53505669,0.665,0.319,10.30076712,1.018,-0.216
35690264,2.037753,2.5699,94.7207,0,0.0,0,0.032,57.7,1.077,0,43.06473148,9.073357965,0.702,1.255,1.54,9.883888252,1.007,0.247,19.85347102,0.67,-0.097
48671463,2.849198,2.8564,68.1804,0,30.33183534,0,0.01,44.48,0.935,0,12.84346502,5.396117715,0.859,1.097,0.894,0.0,1.016,-0.157,15.20739338,0.818,-0.134
177407455,3.298136,4.09,80.9072,0,18.57286184,0,0.042,48.99,0.764,0,13.08951281,7.920998242,0.58,0.902,0.938,15.09727335,0.54,0.065,4.899909731,1.069,-0.037
35754411,2.022622,2.2867,92.6687,0,25.12283841,0,0.31,44.29,1.297,0,36.39572396,8.467027616,0.552,0.982,1.042,14.86786677,0.937,0.036,10.21669833,0.703,-0.312
177344381,2.13969,2.0263,78.963,0,23.73367403,0,0.032,53.35,1.043,0,13.71667951,7.045309808,0.671,1.066,1.23,9.551078169,0.705,0.109,9.473725908,1.16,-0.186
25614421,3.057486,1.58658,74.0837,0,0.0,0,0.329,81.49,1.028,0,11.94758171,6.765473433,0.414,1.179,1.207,20.16532066,1.056,-0.175,4.899909731,0.952,-0.134
